"ID","Date","NDVI","Satellite"
93689,2019-12-07,0.562313655336911,"S2"
93689,2019-12-17,0.563427187405389,"S2"
93689,2019-12-19,0.576802507836991,"S2"
93689,2019-12-22,0.596848325673014,"S2"
93689,2019-12-24,0.577252661646326,"S2"
94063,2019-01-08,0.292452830188679,"L8"
94063,2019-01-31,0.0855738652789823,"S2"
94063,2019-01-31,0.0759511441808227,"S2"
94063,2019-02-09,0.184688581314879,"L8"
94063,2019-02-25,0.294336810730253,"S2"
94063,2019-02-25,0.290989660265879,"S2"
94063,2019-02-25,0.287975749410576,"L8"
94063,2019-03-06,0.00227612668270797,"L8"
94063,2019-03-17,0.239961759082218,"S2"
94063,2019-03-17,0.233396584440228,"S2"
94063,2019-03-22,0.231064237775647,"S2"
94063,2019-03-22,0.225017972681524,"S2"
94063,2019-03-22,0.248589248589249,"L8"
94063,2019-03-27,0.232,"S2"
94063,2019-03-27,0.230578307272276,"S2"
94063,2019-04-01,0.21384542437174,"S2"
94063,2019-04-01,0.208728652751423,"S2"
94063,2019-04-16,0.207828894269572,"S2"
94063,2019-04-16,0.206654640208459,"S2"
94063,2019-04-21,0.227505827505828,"S2"
94063,2019-04-21,0.225553505535055,"S2"
94063,2019-04-26,0.2686230248307,"S2"
94063,2019-04-26,0.266517078035403,"S2"
94063,2019-05-06,0.231278053390031,"S2"
94063,2019-05-06,0.229029217719133,"S2"
94063,2019-05-16,0.198913781398506,"S2"
94063,2019-05-16,0.199455411844792,"S2"
94063,2019-05-16,0.275240681313256,"L8"
94063,2019-05-31,0.251018940302086,"S2"
94063,2019-05-31,0.250350959288722,"S2"
94063,2019-06-05,0.161886002708359,"S2"
94063,2019-06-05,0.161037689672051,"S2"
94063,2019-06-10,0.176659264742166,"S2"
94063,2019-06-10,0.176572991793086,"S2"
94063,2019-06-10,0.198422793182396,"L8"
94063,2019-06-20,0.251944684528954,"S2"
94063,2019-06-20,0.249677696605071,"S2"
94063,2019-06-25,0.269740068661108,"S2"
94063,2019-06-25,0.268664047151277,"S2"
94063,2019-06-26,0.29156223893066,"L8"
94063,2019-07-03,0.503855357617655,"L8"
94063,2019-07-10,0.576701966717095,"S2"
94063,2019-07-10,0.575336255100499,"S2"
94063,2019-07-12,0.631097053437656,"L8"
94063,2019-07-19,0.847003971680193,"L8"
94063,2019-07-25,0.880855577161039,"S2"
94063,2019-07-25,0.878509623874272,"S2"
94063,2019-07-28,0.874133527909522,"L8"
94063,2019-08-04,0.877651515151515,"S2"
94063,2019-08-04,0.875165500283715,"S2"
94063,2019-08-04,0.890139233263399,"L8"
94063,2019-08-09,0.858342303552207,"S2"
94063,2019-08-09,0.856006877283473,"S2"
94063,2019-08-14,0.898232202580029,"S2"
94063,2019-08-14,0.893053234662211,"S2"
94063,2019-08-19,0.87833613849483,"S2"
94063,2019-08-19,0.879020643302929,"S2"
94063,2019-08-29,0.886424567389715,"S2"
94063,2019-08-29,0.886783284742468,"S2"
94063,2019-08-29,0.890852158353836,"L8"
94063,2019-09-05,0.886942010846892,"L8"
94063,2019-09-13,0.825386165211551,"S2"
94063,2019-09-13,0.826262626262626,"S2"
94063,2019-09-14,0.852672750977836,"L8"
94063,2019-09-18,0.813691931540342,"S2"
94063,2019-09-18,0.813443740867024,"S2"
