"","ID","NDVI","Date","Latitude","Longitude","Family","PLANTED","HARVESTED","das","dos","doh"
"1",57866,0.160860108899537,2017-01-04,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,-105,109,282
"2",57866,0.123719696821145,2017-03-02,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,-48,109,282
"3",57866,0.406094717970654,2017-07-25,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,97,109,282
"4",57866,0.324213098946334,2017-08-29,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,132,109,282
"5",57866,0.220573354380303,2017-09-23,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,157,109,282
"6",57866,0.207108883559889,2017-09-26,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,160,109,282
"7",57866,0.126253296232959,2017-10-08,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,172,109,282
"8",57866,0.102532536930767,2017-10-13,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,177,109,282
"9",57866,0.135010221034457,2017-10-16,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,180,109,282
"10",57866,0.155386494594784,2017-11-22,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,217,109,282
"11",57866,0.150748116658797,2017-11-30,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,225,109,282
"12",57866,0.0403056303875497,2017-12-07,40.1519319843394,-89.0617632865906,1,2017-04-19,2017-10-09,232,109,282
"13",57867,0.14516629605354,2017-03-02,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,-47,108,264
"14",57867,0.430860818758904,2017-06-10,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,53,108,264
"15",57867,0.800582897283015,2017-07-25,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,98,108,264
"16",57867,0.678672514732348,2017-08-29,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,133,108,264
"17",57867,0.0735515598912346,2017-09-23,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,158,108,264
"18",57867,0.138494062267209,2017-10-08,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,173,108,264
"19",57867,0.116552267426456,2017-10-13,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,178,108,264
"20",57867,0.157643259395764,2017-11-22,39.8551356570265,-88.4058880805969,1,2017-04-18,2017-09-21,218,108,264
"21",57868,0.125925368413095,2017-03-02,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,-47,108,276
"22",57868,0.767677482835241,2017-07-25,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,98,108,276
"23",57868,0.719799192523172,2017-08-29,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,133,108,276
"24",57868,0.316712420254872,2017-09-23,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,158,108,276
"25",57868,0.156908738034113,2017-10-08,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,173,108,276
"26",57868,0.125184302237174,2017-10-13,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,178,108,276
"27",57868,0.133869463984588,2017-11-22,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,218,108,276
"28",57868,0.173892355753137,2017-12-07,39.8943615802541,-88.6648178100586,1,2017-04-18,2017-10-03,233,108,276
"29",57870,0.157298335640075,2017-03-02,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,-48,109,275
"30",57870,0.448217138945887,2017-06-10,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,52,109,275
"31",57870,0.768980157954395,2017-07-25,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,97,109,275
"32",57870,0.717686752482992,2017-08-29,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,132,109,275
"33",57870,0.0634022897150413,2017-09-23,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,157,109,275
"34",57870,0.119035843173005,2017-10-08,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,172,109,275
"35",57870,0.0879502099873794,2017-10-13,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,177,109,275
"36",57870,0.137895930594157,2017-11-22,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,217,109,275
"37",57870,0.0657156893665482,2017-12-07,40.1597219642576,-88.7442970275879,1,2017-04-19,2017-10-02,232,109,275
"38",57871,0.116540684236676,2017-03-02,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,-48,109,271
"39",57871,0.456334173770912,2017-06-10,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,52,109,271
"40",57871,0.705396911896533,2017-07-25,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,97,109,271
"41",57871,0.632398354101753,2017-08-29,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,132,109,271
"42",57871,0.166339263675405,2017-10-08,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,172,109,271
"43",57871,0.173907260175439,2017-10-13,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,177,109,271
"44",57871,0.196418898956713,2017-11-22,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,217,109,271
"45",57871,0.190852900429055,2017-12-07,40.28993621601,-88.9778637886047,1,2017-04-19,2017-09-28,232,109,271
"46",57872,0.173246544855948,2017-03-02,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,-53,114,292
"47",57872,0.332490288154219,2017-06-10,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,47,114,292
"48",57872,0.753391876336349,2017-07-25,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,92,114,292
"49",57872,0.716516153281871,2017-08-29,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,127,114,292
"50",57872,0.233360332976497,2017-09-23,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,152,114,292
"51",57872,0.138649594123764,2017-10-08,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,167,114,292
"52",57872,0.0820828169456538,2017-10-13,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,172,114,292
"53",57872,0.134669454748687,2017-11-22,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,212,114,292
"54",57872,0.135757502502444,2017-12-07,40.0400186246318,-88.8503837585449,1,2017-04-24,2017-10-19,227,114,292
"55",57874,0.158160195143059,2017-03-02,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,-53,114,283
"56",57874,0.413258517057391,2017-06-10,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,47,114,283
"57",57874,0.794815358118205,2017-07-25,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,92,114,283
"58",57874,0.777494244059526,2017-08-29,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,127,114,283
"59",57874,0.486947710845668,2017-09-23,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,152,114,283
"60",57874,0.318995828499279,2017-10-08,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,167,114,283
"61",57874,0.166048873787103,2017-10-13,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,172,114,283
"62",57874,0.150499270978751,2017-11-22,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,212,114,283
"63",57874,0.0689107812548018,2017-12-07,40.5198090347883,-88.9021519769199,1,2017-04-24,2017-10-10,227,114,283
"64",57875,0.0246407185824848,2017-03-02,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,-50,111,291
"65",57875,0.412845316993085,2017-06-10,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,50,111,291
"66",57875,0.753194715086989,2017-07-25,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,95,111,291
"67",57875,0.650851546802512,2017-08-29,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,130,111,291
"68",57875,0.356878082211416,2017-09-23,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,155,111,291
"69",57875,0.246763270946247,2017-10-08,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,170,111,291
"70",57875,0.172517162932186,2017-10-13,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,175,111,291
"71",57875,0.154656848978788,2017-11-22,40.4856197806456,-88.5636926766919,1,2017-04-21,2017-10-18,215,111,291
"72",57876,0.168210484608907,2017-03-02,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,-42,103,272
"73",57876,0.241859479250927,2017-06-10,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,58,103,272
"74",57876,0.675768159803013,2017-07-25,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,103,103,272
"75",57876,0.662145207685511,2017-08-29,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,138,103,272
"76",57876,0.142116061398658,2017-09-23,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,163,103,272
"77",57876,0.156209581923756,2017-10-08,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,178,103,272
"78",57876,0.130406609873167,2017-10-13,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,183,103,272
"79",57876,0.173110231463297,2017-11-22,40.2074514166347,-88.728904315827,1,2017-04-13,2017-09-29,223,103,272
"80",57878,0.147472254232289,2017-03-22,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,-33,114,290
"81",57878,0.399131301977166,2017-06-10,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,47,114,290
"82",57878,0.712456813934259,2017-07-25,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,92,114,290
"83",57878,0.352618581085022,2017-09-23,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,152,114,290
"84",57878,0.256071396091642,2017-10-08,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,167,114,290
"85",57878,0.195371662883019,2017-10-13,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,172,114,290
"86",57878,0.209946425504766,2017-11-22,40.7433531332249,-88.5553118750712,1,2017-04-24,2017-10-17,212,114,290
"87",57879,0.149759384885683,2017-03-22,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,-35,116,292
"88",57879,0.368128536519618,2017-06-10,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,45,116,292
"89",57879,0.808967288928167,2017-07-25,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,90,116,292
"90",57879,0.209030412089668,2017-09-23,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,150,116,292
"91",57879,0.184842507203349,2017-10-08,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,165,116,292
"92",57879,0.105502183883411,2017-10-13,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,170,116,292
"93",57879,0.123826694947184,2017-11-22,40.8713928296894,-88.7780616735719,1,2017-04-26,2017-10-19,210,116,292
"94",57880,0.167895533679908,2017-03-22,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,-34,115,278
"95",57880,0.287581622485878,2017-06-10,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,46,115,278
"96",57880,0.806970085336105,2017-07-25,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,91,115,278
"97",57880,0.256653149267103,2017-09-23,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,151,115,278
"98",57880,0.170093643446661,2017-10-08,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,166,115,278
"99",57880,0.122459748592913,2017-10-13,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,171,115,278
"100",57880,0.160041529871435,2017-11-22,40.7135613967311,-88.7938765370163,1,2017-04-25,2017-10-05,211,115,278
"101",57881,0.132390677790974,2017-01-04,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,-111,115,305
"102",57881,0.0624694178447379,2017-03-15,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,-41,115,305
"103",57881,0.159710974427678,2017-03-22,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,-34,115,305
"104",57881,0.345089367903607,2017-06-10,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,46,115,305
"105",57881,0.501635852608432,2017-06-23,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,59,115,305
"106",57881,0.821918160490218,2017-07-08,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,74,115,305
"107",57881,0.822502907228085,2017-07-08,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,74,115,305
"108",57881,0.814345055636643,2017-07-25,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,91,115,305
"109",57881,0.807654874639513,2017-07-28,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,94,115,305
"110",57881,0.687417713128039,2017-09-11,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,139,115,305
"111",57881,0.328277266302281,2017-09-23,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,151,115,305
"112",57881,0.199807028948107,2017-09-26,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,154,115,305
"113",57881,0.181970371711878,2017-10-08,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,166,115,305
"114",57881,0.0889765017554486,2017-10-13,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,171,115,305
"115",57881,0.121865513830895,2017-10-16,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,174,115,305
"116",57881,0.131474530430465,2017-11-10,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,199,115,305
"117",57881,0.141388966717597,2017-11-22,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,211,115,305
"118",57881,0.128868396999623,2017-11-30,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,219,115,305
"119",57881,0.12884550480058,2017-12-15,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,234,115,305
"120",57881,0.0709244332117958,2017-12-20,41.1559762890564,-88.7967799431296,1,2017-04-25,2017-11-01,239,115,305
"121",57882,0.156880336713777,2017-03-22,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,-33,114,300
"122",57882,0.224891724981055,2017-06-10,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,47,114,300
"123",57882,0.789559345132779,2017-07-25,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,92,114,300
"124",57882,0.281285019171777,2017-09-23,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,152,114,300
"125",57882,0.18398472726198,2017-10-08,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,167,114,300
"126",57882,0.0905831268101154,2017-10-13,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,172,114,300
"127",57882,0.0741049449239943,2017-11-22,41.0279593261989,-88.2090633984135,1,2017-04-24,2017-10-27,212,114,300
"128",57883,0.0752656086396448,2017-01-04,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,-85,89,328
"129",57883,0.000925540809434916,2017-02-13,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,-45,89,328
"130",57883,0.0242219720367766,2017-03-15,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,-15,89,328
"131",57883,0.249091217346644,2017-05-14,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,45,89,328
"132",57883,0.392579329164607,2017-06-23,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,85,89,328
"133",57883,0.503418364597598,2017-07-08,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,100,89,328
"134",57883,0.749527928634785,2017-07-28,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,120,89,328
"135",57883,0.720199803159977,2017-08-02,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,125,89,328
"136",57883,0.393500861318528,2017-08-22,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,145,89,328
"137",57883,0.726107885022443,2017-09-11,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,165,89,328
"138",57883,0.549953934350385,2017-10-01,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,185,89,328
"139",57883,0.427198797905931,2017-10-16,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,200,89,328
"140",57883,0.341502776815567,2017-10-21,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,205,89,328
"141",57883,0.231092601016455,2017-11-30,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,245,89,328
"142",57883,0.240836564739421,2017-12-05,43.4460568457631,-89.1156005859353,1,2017-03-30,2017-11-24,250,89,328
"143",57888,0.730975963017753,2017-01-28,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,-66,94,250
"144",57888,0.76059719918966,2017-02-17,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,-46,94,250
"145",57888,0.774405538466163,2017-03-09,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,-26,94,250
"146",57888,0.653185957679465,2017-05-08,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,34,94,250
"147",57888,0.255127079813428,2017-07-22,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,109,94,250
"148",57888,0.74873351741173,2017-09-20,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,169,94,250
"149",57888,0.689520546966991,2017-09-25,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,174,94,250
"150",57888,0.135155427395288,2017-10-30,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,209,94,250
"151",57888,0.147383348586292,2017-11-19,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,229,94,250
"152",57888,0.127348500132806,2017-11-29,36.647191668431,-87.2568513774893,1,2017-04-04,2017-09-07,239,94,250
"153",57889,0.0703042754144849,2017-01-04,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,-121,125,321
"154",57889,0.134394553108033,2017-02-13,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,-81,125,321
"155",57889,0.174287181532181,2017-03-22,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,-44,125,321
"156",57889,0.178310999886215,2017-05-14,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,9,125,321
"157",57889,0.271512974197318,2017-06-10,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,36,125,321
"158",57889,0.815793116560698,2017-07-08,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,64,125,321
"159",57889,0.80186942745485,2017-07-20,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,76,125,321
"160",57889,0.843731398621171,2017-07-28,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,84,125,321
"161",57889,0.738241368197007,2017-08-02,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,89,125,321
"162",57889,0.738458940963373,2017-09-03,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,121,125,321
"163",57889,0.710429031418836,2017-09-11,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,129,125,321
"164",57889,0.553437650040501,2017-09-18,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,136,125,321
"165",57889,0.319714198326342,2017-09-23,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,141,125,321
"166",57889,0.261119494176195,2017-09-26,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,144,125,321
"167",57889,0.169861984613721,2017-10-08,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,156,125,321
"168",57889,0.183316801828401,2017-10-16,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,164,125,321
"169",57889,0.149601251769464,2017-10-21,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,169,125,321
"170",57889,0.16140092736254,2017-11-22,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,201,125,321
"171",57889,0.151834130071801,2017-11-30,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,209,125,321
"172",57889,0.174634420961506,2017-12-05,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,214,125,321
"173",57889,0.167028774160507,2017-12-07,42.6396415379627,-88.703441619873,1,2017-05-05,2017-11-17,216,125,321
"174",57890,0.0175480693655003,2017-01-07,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-94,101,254
"175",57890,0.0174907507053182,2017-01-07,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-94,101,254
"176",57890,0.157457680893601,2017-01-27,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-74,101,254
"177",57890,0.157464773056899,2017-01-27,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-74,101,254
"178",57890,0.158758421141741,2017-02-16,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-54,101,254
"179",57890,0.193905502840653,2017-04-10,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-1,101,254
"180",57890,0.193905634422689,2017-04-10,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,-1,101,254
"181",57890,0.176376312817926,2017-05-07,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,26,101,254
"182",57890,0.176469949251411,2017-05-07,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,26,101,254
"183",57890,0.609430998922759,2017-06-09,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,59,101,254
"184",57890,0.693571541974399,2017-06-16,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,66,101,254
"185",57890,0.693749471858265,2017-06-16,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,66,101,254
"186",57890,0.809461558625043,2017-07-01,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,81,101,254
"187",57890,0.809470088765137,2017-07-01,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,81,101,254
"188",57890,0.799927766627916,2017-07-06,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,86,101,254
"189",57890,0.799926730239375,2017-07-06,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,86,101,254
"190",57890,0.803021871167732,2017-07-14,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,94,101,254
"191",57890,0.784190702970549,2017-07-21,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,101,101,254
"192",57890,0.784149799041321,2017-07-21,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,101,101,254
"193",57890,0.698653672608855,2017-08-03,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,114,101,254
"194",57890,0.419875218499116,2017-08-08,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,119,101,254
"195",57890,0.419970040376437,2017-08-08,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,119,101,254
"196",57890,0.321705635257666,2017-08-10,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,121,101,254
"197",57890,0.321576619729098,2017-08-10,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,121,101,254
"198",57890,0.657180393621464,2017-08-23,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,134,101,254
"199",57890,0.657105154438101,2017-08-23,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,134,101,254
"200",57890,0.383758927720549,2017-08-30,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,141,101,254
"201",57890,0.383609055990865,2017-08-30,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,141,101,254
"202",57890,0.310053214959914,2017-09-04,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,146,101,254
"203",57890,0.310229266789593,2017-09-04,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,146,101,254
"204",57890,0.17754507463834,2017-09-19,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,161,101,254
"205",57890,0.177541594610673,2017-09-19,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,161,101,254
"206",57890,0.170704995320493,2017-09-24,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,166,101,254
"207",57890,0.170710079718302,2017-09-24,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,166,101,254
"208",57890,0.16160944333831,2017-10-02,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,174,101,254
"209",57890,0.161584718459846,2017-10-02,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,174,101,254
"210",57890,0.154002748242248,2017-11-03,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,206,101,254
"211",57890,0.139249492643399,2017-11-16,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,219,101,254
"212",57890,0.130817294438874,2017-11-21,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,224,101,254
"213",57890,0.130793858024345,2017-11-21,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,224,101,254
"214",57890,0.136773201307102,2017-11-23,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,226,101,254
"215",57890,0.136924318811093,2017-11-23,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,226,101,254
"216",57890,0.122976268115938,2017-12-01,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,234,101,254
"217",57890,0.123216182382493,2017-12-01,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,234,101,254
"218",57890,0.119461243709431,2017-12-06,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,239,101,254
"219",57890,0.119384256194959,2017-12-06,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,239,101,254
"220",57890,0.14185161009121,2017-12-08,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,241,101,254
"221",57890,0.14195126704011,2017-12-08,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,241,101,254
"222",57890,0.129838178171852,2017-12-11,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,244,101,254
"223",57890,0.129604575261341,2017-12-13,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,246,101,254
"224",57890,0.129477925953343,2017-12-13,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,246,101,254
"225",57890,0.140478671331608,2017-12-18,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,251,101,254
"226",57890,0.140554089855671,2017-12-18,39.6752201469043,-94.7042942047119,1,2017-04-11,2017-09-11,251,101,254
"227",57892,0.46846045956552,2017-01-28,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,-73,101,254
"228",57892,0.483992233164992,2017-02-17,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,-53,101,254
"229",57892,0.51592358458225,2017-03-09,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,-33,101,254
"230",57892,0.231773953116389,2017-05-08,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,27,101,254
"231",57892,0.512657101237621,2017-07-07,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,87,101,254
"232",57892,0.565156481878227,2017-07-22,36.6988010180389,-87.2650579261754,1,2017-04-11,2017-09-11,102,101,254
