"","ID","NDVI","Date","Family","PLANTED","HARVESTED","Latitude","Longitude","das","dos","doh"
"1",57866,0.161461938630063,2017-01-04,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,-105,109,282
"2",57866,0.134915380388663,2017-03-02,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,-48,109,282
"3",57866,0.302534990898646,2017-07-25,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,97,109,282
"4",57866,0.622022719714914,2017-08-29,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,132,109,282
"5",57866,0.233694838334037,2017-09-23,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,157,109,282
"6",57866,0.225421143441706,2017-09-26,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,160,109,282
"7",57866,0.112133655531576,2017-10-08,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,172,109,282
"8",57866,0.09494362222029,2017-10-13,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,177,109,282
"9",57866,0.130391220389466,2017-10-16,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,180,109,282
"10",57866,0.140476207212062,2017-11-22,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,217,109,282
"11",57866,0.136197184777472,2017-11-30,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,225,109,282
"12",57866,0.0721919661279637,2017-12-07,1,2017-04-19,2017-10-09,40.1514319843394,-89.0612632865906,232,109,282
"13",57867,0.145628192190067,2017-03-02,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,-47,108,264
"14",57867,0.310987163150769,2017-06-10,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,53,108,264
"15",57867,0.805512664422081,2017-07-25,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,98,108,264
"16",57867,0.713044483910808,2017-08-29,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,133,108,264
"17",57867,0.093900542646636,2017-09-23,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,158,108,264
"18",57867,0.134399042559683,2017-10-08,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,173,108,264
"19",57867,0.107378126234518,2017-10-13,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,178,108,264
"20",57867,0.153047049155248,2017-11-22,1,2017-04-18,2017-09-21,39.8546356570265,-88.4053880805969,218,108,264
"21",57868,0.154174247210598,2017-03-02,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,-47,108,276
"22",57868,0.416202014341134,2017-06-10,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,53,108,276
"23",57868,0.796124416086246,2017-07-25,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,98,108,276
"24",57868,0.756997557372053,2017-08-29,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,133,108,276
"25",57868,0.323799360854803,2017-09-23,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,158,108,276
"26",57868,0.129361181652152,2017-10-08,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,173,108,276
"27",57868,0.0968016095224945,2017-10-13,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,178,108,276
"28",57868,0.141271741572946,2017-11-22,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,218,108,276
"29",57868,0.143786485521996,2017-12-07,1,2017-04-18,2017-10-03,39.8948615802541,-88.6648178100586,233,108,276
"30",57870,0.150042972906861,2017-03-02,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,-48,109,275
"31",57870,0.487076758098571,2017-06-10,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,52,109,275
"32",57870,0.776239381271911,2017-07-25,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,97,109,275
"33",57870,0.699611366687489,2017-08-29,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,132,109,275
"34",57870,0.0502767303740356,2017-09-23,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,157,109,275
"35",57870,0.119597054200759,2017-10-08,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,172,109,275
"36",57870,0.091242473722688,2017-10-13,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,177,109,275
"37",57870,0.137930421632981,2017-11-22,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,217,109,275
"38",57870,0.0780179668298933,2017-12-07,1,2017-04-19,2017-10-02,40.1597219642576,-88.7437970275879,232,109,275
"39",57871,0.105284737014528,2017-03-02,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,-48,109,271
"40",57871,0.594969519304279,2017-06-10,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,52,109,271
"41",57871,0.797319953276149,2017-07-25,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,97,109,271
"42",57871,0.711047025070746,2017-08-29,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,132,109,271
"43",57871,0.124941970888673,2017-10-08,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,172,109,271
"44",57871,0.0946168338312887,2017-10-13,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,177,109,271
"45",57871,0.121962440227953,2017-11-22,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,217,109,271
"46",57871,0.14361133393739,2017-12-07,1,2017-04-19,2017-09-28,40.28993621601,-88.9783637886047,232,109,271
"47",57872,0.178856568228175,2017-03-02,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,-53,114,292
"48",57872,0.337902921784928,2017-06-10,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,47,114,292
"49",57872,0.717336118806302,2017-07-25,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,92,114,292
"50",57872,0.653817032187681,2017-08-29,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,127,114,292
"51",57872,0.189280710343869,2017-09-23,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,152,114,292
"52",57872,0.123642759358406,2017-10-08,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,167,114,292
"53",57872,0.079651030497326,2017-10-13,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,172,114,292
"54",57872,0.137576666592146,2017-11-22,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,212,114,292
"55",57872,0.146641483605947,2017-12-07,1,2017-04-24,2017-10-19,40.0405186246318,-88.8503837585449,227,114,292
"56",57874,0.154780584530543,2017-03-02,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,-53,114,283
"57",57874,0.413386919034962,2017-06-10,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,47,114,283
"58",57874,0.79985633645361,2017-07-25,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,92,114,283
"59",57874,0.781185199947259,2017-08-29,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,127,114,283
"60",57874,0.498854062141956,2017-09-23,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,152,114,283
"61",57874,0.314983858667098,2017-10-08,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,167,114,283
"62",57874,0.155434845611449,2017-10-13,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,172,114,283
"63",57874,0.147011650275888,2017-11-22,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,212,114,283
"64",57874,0.0693245019282006,2017-12-07,1,2017-04-24,2017-10-10,40.5198090347883,-88.9016519769199,227,114,283
"65",57875,0.017268436393223,2017-03-02,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,-50,111,291
"66",57875,0.3482192356436,2017-06-10,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,50,111,291
"67",57875,0.781245625942007,2017-07-25,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,95,111,291
"68",57875,0.598224760280084,2017-08-29,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,130,111,291
"69",57875,0.242301436408155,2017-09-23,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,155,111,291
"70",57875,0.13680528730117,2017-10-08,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,170,111,291
"71",57875,0.0582312587347355,2017-10-13,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,175,111,291
"72",57875,0.122688331057167,2017-11-22,1,2017-04-21,2017-10-18,40.4861197806456,-88.5636926766919,215,111,291
"73",57876,0.158077647971555,2017-03-02,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,-42,103,272
"74",57876,0.249883691660056,2017-06-10,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,58,103,272
"75",57876,0.702145573086217,2017-07-25,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,103,103,272
"76",57876,0.686212078041363,2017-08-29,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,138,103,272
"77",57876,0.131046979427026,2017-09-23,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,163,103,272
"78",57876,0.155788193101528,2017-10-08,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,178,103,272
"79",57876,0.120878202081955,2017-10-13,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,183,103,272
"80",57876,0.133485716654642,2017-11-22,1,2017-04-13,2017-09-29,40.2069514166347,-88.728904315827,223,103,272
"81",57878,0.148185166419318,2017-03-22,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,-33,114,290
"82",57878,0.362842452893664,2017-06-10,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,47,114,290
"83",57878,0.812113358363759,2017-07-25,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,92,114,290
"84",57878,0.346806810567622,2017-09-23,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,152,114,290
"85",57878,0.194100109212202,2017-10-08,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,167,114,290
"86",57878,0.0999240302212739,2017-10-13,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,172,114,290
"87",57878,0.114150740215904,2017-11-22,1,2017-04-24,2017-10-17,40.7428531332249,-88.5553118750712,212,114,290
"88",57879,0.153629446622322,2017-03-22,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,-35,116,292
"89",57879,0.371795741144103,2017-06-10,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,45,116,292
"90",57879,0.817168691061615,2017-07-25,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,90,116,292
"91",57879,0.18147492509673,2017-09-23,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,150,116,292
"92",57879,0.185459837697183,2017-10-08,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,165,116,292
"93",57879,0.10023628873311,2017-10-13,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,170,116,292
"94",57879,0.108647410042543,2017-11-22,1,2017-04-26,2017-10-19,40.8708928296894,-88.7780616735719,210,116,292
"95",57880,0.167895533679908,2017-03-22,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,-34,115,278
"96",57880,0.287581622485878,2017-06-10,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,46,115,278
"97",57880,0.806970085336105,2017-07-25,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,91,115,278
"98",57880,0.256653149267103,2017-09-23,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,151,115,278
"99",57880,0.170093643446661,2017-10-08,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,166,115,278
"100",57880,0.122459748592913,2017-10-13,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,171,115,278
"101",57880,0.160041529871435,2017-11-22,1,2017-04-25,2017-10-05,40.7135613967311,-88.7938765370163,211,115,278
"102",57881,0.14690197865295,2017-01-04,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,-111,115,305
"103",57881,0.0286867301759967,2017-03-15,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,-41,115,305
"104",57881,0.160799330801731,2017-03-22,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,-34,115,305
"105",57881,0.276001929415438,2017-06-10,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,46,115,305
"106",57881,0.483200148822191,2017-06-23,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,59,115,305
"107",57881,0.800921210265038,2017-07-08,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,74,115,305
"108",57881,0.80005995811329,2017-07-08,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,74,115,305
"109",57881,0.813159585373658,2017-07-25,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,91,115,305
"110",57881,0.80907388324257,2017-07-28,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,94,115,305
"111",57881,0.718835110899108,2017-09-11,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,139,115,305
"112",57881,0.392864757172301,2017-09-23,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,151,115,305
"113",57881,0.190637307699374,2017-09-26,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,154,115,305
"114",57881,0.193373271757584,2017-10-08,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,166,115,305
"115",57881,0.0916811781792596,2017-10-13,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,171,115,305
"116",57881,0.14064519460698,2017-10-16,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,174,115,305
"117",57881,0.111498156811329,2017-11-10,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,199,115,305
"118",57881,0.13008665277899,2017-11-22,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,211,115,305
"119",57881,0.123227207097499,2017-11-30,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,219,115,305
"120",57881,0.110099853370967,2017-12-15,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,234,115,305
"121",57881,0.0683943256609648,2017-12-20,1,2017-04-25,2017-11-01,41.1554762890564,-88.7962799431296,239,115,305
"122",57882,0.156880336713777,2017-03-22,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,-33,114,300
"123",57882,0.224891724981055,2017-06-10,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,47,114,300
"124",57882,0.789559345132779,2017-07-25,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,92,114,300
"125",57882,0.281285019171777,2017-09-23,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,152,114,300
"126",57882,0.18398472726198,2017-10-08,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,167,114,300
"127",57882,0.0905831268101154,2017-10-13,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,172,114,300
"128",57882,0.0741049449239943,2017-11-22,1,2017-04-24,2017-10-27,41.0279593261989,-88.2090633984135,212,114,300
"129",57883,0.0469318780626339,2017-01-04,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,-85,89,328
"130",57883,-0.00461131965489587,2017-02-13,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,-45,89,328
"131",57883,0.0229761002670381,2017-03-15,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,-15,89,328
"132",57883,0.165381732981983,2017-05-14,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,45,89,328
"133",57883,0.34781831589773,2017-06-23,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,85,89,328
"134",57883,0.619737644550264,2017-07-08,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,100,89,328
"135",57883,0.847558553452131,2017-07-28,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,120,89,328
"136",57883,0.779446209501736,2017-08-02,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,125,89,328
"137",57883,0.356613672025114,2017-08-22,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,145,89,328
"138",57883,0.751041198959764,2017-09-11,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,165,89,328
"139",57883,0.720109023780672,2017-10-01,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,185,89,328
"140",57883,0.559061468084844,2017-10-16,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,200,89,328
"141",57883,0.381922615745063,2017-10-21,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,205,89,328
"142",57883,0.198379735602562,2017-11-30,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,245,89,328
"143",57883,0.198086440032264,2017-12-05,1,2017-03-30,2017-11-24,43.4460568457631,-89.1161005859353,250,89,328
"144",57888,0.668672313047654,2017-01-28,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,-66,94,250
"145",57888,0.707394467559512,2017-02-17,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,-46,94,250
"146",57888,0.744317021102525,2017-03-09,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,-26,94,250
"147",57888,0.646088736406116,2017-05-08,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,34,94,250
"148",57888,0.213278217186081,2017-07-22,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,109,94,250
"149",57888,0.732330421121186,2017-09-20,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,169,94,250
"150",57888,0.671297881892666,2017-09-25,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,174,94,250
"151",57888,0.132206565585167,2017-10-30,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,209,94,250
"152",57888,0.142677306729147,2017-11-19,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,229,94,250
"153",57888,0.120343038921176,2017-11-29,1,2017-04-04,2017-09-07,36.647691668431,-87.2568513774893,239,94,250
"154",57889,0.0703042754144849,2017-01-04,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,-121,125,321
"155",57889,0.134394553108033,2017-02-13,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,-81,125,321
"156",57889,0.174287181532181,2017-03-22,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,-44,125,321
"157",57889,0.178310999886215,2017-05-14,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,9,125,321
"158",57889,0.271512974197318,2017-06-10,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,36,125,321
"159",57889,0.815793116560698,2017-07-08,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,64,125,321
"160",57889,0.80186942745485,2017-07-20,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,76,125,321
"161",57889,0.843731398621171,2017-07-28,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,84,125,321
"162",57889,0.738241368197007,2017-08-02,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,89,125,321
"163",57889,0.738458940963373,2017-09-03,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,121,125,321
"164",57889,0.710429031418836,2017-09-11,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,129,125,321
"165",57889,0.553437650040501,2017-09-18,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,136,125,321
"166",57889,0.319714198326342,2017-09-23,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,141,125,321
"167",57889,0.261119494176195,2017-09-26,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,144,125,321
"168",57889,0.169861984613721,2017-10-08,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,156,125,321
"169",57889,0.183316801828401,2017-10-16,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,164,125,321
"170",57889,0.149601251769464,2017-10-21,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,169,125,321
"171",57889,0.16140092736254,2017-11-22,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,201,125,321
"172",57889,0.151834130071801,2017-11-30,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,209,125,321
"173",57889,0.174634420961506,2017-12-05,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,214,125,321
"174",57889,0.167028774160507,2017-12-07,1,2017-05-05,2017-11-17,42.6396415379627,-88.703441619873,216,125,321
"175",57890,0.0183956200037944,2017-01-07,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-94,101,254
"176",57890,0.0184494588072294,2017-01-07,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-94,101,254
"177",57890,0.147315394248204,2017-01-27,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-74,101,254
"178",57890,0.147314381235767,2017-01-27,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-74,101,254
"179",57890,0.151988146317959,2017-02-16,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-54,101,254
"180",57890,0.178132924979484,2017-04-10,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-1,101,254
"181",57890,0.178133015711602,2017-04-10,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,-1,101,254
"182",57890,0.164679010851822,2017-05-07,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,26,101,254
"183",57890,0.164677462635464,2017-05-07,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,26,101,254
"184",57890,0.283893331913321,2017-06-09,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,59,101,254
"185",57890,0.401041583712918,2017-06-16,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,66,101,254
"186",57890,0.401084414199686,2017-06-16,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,66,101,254
"187",57890,0.797222675823339,2017-07-01,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,81,101,254
"188",57890,0.797202348353545,2017-07-01,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,81,101,254
"189",57890,0.837911832160094,2017-07-06,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,86,101,254
"190",57890,0.837898253589426,2017-07-06,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,86,101,254
"191",57890,0.858495796005278,2017-07-14,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,94,101,254
"192",57890,0.849787274636904,2017-07-21,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,101,101,254
"193",57890,0.849793093892296,2017-07-21,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,101,101,254
"194",57890,0.775405119221566,2017-08-03,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,114,101,254
"195",57890,0.465741432140892,2017-08-08,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,119,101,254
"196",57890,0.466016017130227,2017-08-08,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,119,101,254
"197",57890,0.322467123887464,2017-08-10,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,121,101,254
"198",57890,0.322451361904989,2017-08-10,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,121,101,254
"199",57890,0.856780530087223,2017-08-23,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,134,101,254
"200",57890,0.856776006692816,2017-08-23,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,134,101,254
"201",57890,0.385059165354958,2017-08-30,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,141,101,254
"202",57890,0.385060587515427,2017-08-30,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,141,101,254
"203",57890,0.531354485888183,2017-09-04,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,146,101,254
"204",57890,0.531340871463135,2017-09-04,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,146,101,254
"205",57890,0.378939443840596,2017-09-19,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,161,101,254
"206",57890,0.378927174912296,2017-09-19,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,161,101,254
"207",57890,0.275735168029486,2017-09-24,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,166,101,254
"208",57890,0.275714986600833,2017-09-24,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,166,101,254
"209",57890,0.164806419472551,2017-10-02,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,174,101,254
"210",57890,0.164696248369816,2017-10-02,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,174,101,254
"211",57890,0.117730790807701,2017-11-03,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,206,101,254
"212",57890,0.108798398831724,2017-11-16,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,219,101,254
"213",57890,0.115160935961682,2017-11-21,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,224,101,254
"214",57890,0.115153229824012,2017-11-21,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,224,101,254
"215",57890,0.117767969709087,2017-11-23,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,226,101,254
"216",57890,0.11785435238534,2017-11-23,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,226,101,254
"217",57890,0.114967830541144,2017-12-01,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,234,101,254
"218",57890,0.114961804826317,2017-12-01,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,234,101,254
"219",57890,0.122807880909509,2017-12-06,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,239,101,254
"220",57890,0.12288124301591,2017-12-06,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,239,101,254
"221",57890,0.121838480604771,2017-12-08,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,241,101,254
"222",57890,0.121845755360423,2017-12-08,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,241,101,254
"223",57890,0.110851148602281,2017-12-11,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,244,101,254
"224",57890,0.109210857541201,2017-12-13,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,246,101,254
"225",57890,0.109310527387147,2017-12-13,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,246,101,254
"226",57890,0.123636697574432,2017-12-18,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,251,101,254
"227",57890,0.123596722348231,2017-12-18,1,2017-04-11,2017-09-11,39.6757201469043,-94.7042942047119,251,101,254
"228",57892,0.46846045956552,2017-01-28,1,2017-04-11,2017-09-11,36.6988010180389,-87.2650579261754,-73,101,254
"229",57892,0.483992233164992,2017-02-17,1,2017-04-11,2017-09-11,36.6988010180389,-87.2650579261754,-53,101,254
"230",57892,0.51592358458225,2017-03-09,1,2017-04-11,2017-09-11,36.6988010180389,-87.2650579261754,-33,101,254
"231",57892,0.231773953116389,2017-05-08,1,2017-04-11,2017-09-11,36.6988010180389,-87.2650579261754,27,101,254
"232",57892,0.512657101237621,2017-07-07,1,2017-04-11,2017-09-11,36.6988010180389,-87.2650579261754,87,101,254
